('2017-04-21 19:39:52', 'RT @FoxBusiness: 5 things JPMorgan Chase wants you to know $JPM  https://t.co/33bxu85Luf'),,,,,
('2017-04-21 19:30:40', 'Will $gm $psx $ge $f $cvs become a #trilliondollar #megabrand ? https://t.co/kPboxxr4Ox $msft $xle $efa $jpm $csco #FridayFeeling'),,,,,
('2017-04-21 19:22:10'," ""Goldman's Earnings Miss And What It Means Going Forward https://t.co/wJCP5mwhdu $BAC $C $JPM $MS $XLF $GS"")",,,,,
('2017-04-21 19:20:12', 'Is now a good time to buy $jpm $snap $bac $ibm $mpc https://t.co/ahimqVpBnW $mon $pg $cvx $mrk $cmcsa $txn $snap #FridayFeeling'),,,,,
('2017-04-21 19:15:28'," ""Goldman's Earnings Miss And What It Means Going Forward https://t.co/kyW2qvosKq $BAC $C $JPM $MS $XLF $GS"")",,,,,
('2017-04-21 19:15:19', 'Is now a good time to buy $jpm $snap $bac $ibm $mpc https://t.co/LxoFHkJeLf $mon $pg $cvx $mrk $cmcsa $txn $snap #FridayFeeling'),,,,,
('2017-04-21 19:10:18', 'Will $gm $psx $ge $f $cvs become a #trilliondollar #megabrand ? https://t.co/ahimqVpBnW $msft $xle $efa $jpm $csco #FridayFeeling'),,,,,
('2017-04-21 19:10:18', 'Is now a good time to buy $jpm $snap $bac $ibm $mpc https://t.co/ddJt5HPd04 $mon $pg $cvx $mrk $cmcsa $txn $snap #FridayFeeling'),,,,,
('2017-04-21 19:05:16', 'Will $gm $psx $ge $f $cvs become a #trilliondollar #megabrand ? https://t.co/LxoFHkJeLf $msft $xle $efa $jpm $csco #FridayFeeling'),,,,,
('2017-04-21 19:05:16', 'Is now a good time to buy $jpm $snap $bac $ibm $mpc https://t.co/GzN1ejwV4m $mon $pg $cvx $mrk $cmcsa $txn $snap #FridayFeeling'),,,,,
('2017-04-21 19:04:22', 'JPMorgan Chase &amp; Co. $JPM Director James S. Crown Buys 11,500 Shares of Stock https://t.co/xTeIuv3Gnv'),,,,
('2017-04-21 19:04:21', 'JPMorgan Chase &amp; Co. $JPM Director James S. Crown Buys 11,500 Shares of Stock https://t.co/ztwRS6iNPz'),,,,
