('2017-05-09 01:02:03', '$JPM:\n\nSome Chase branches in Seattle closed by protests over pipeline â€_:\n\nhttps://t.co/HeFiZLOmfG'),,,,,,,,,,,,
('2017-05-09 01:00:38'," ""Fed's TLAC Rule Will Affect 4 of 8 Banks $BAC $BK $C $GS $JPM $MS $STT $WFC https://t.co/7IiSONJWgx"")",,,,,,,,,,,,
('2017-05-09 00:58:45', 'BeyoncÃ© Applications Moving Finance Faster $UBS $JPM https://t.co/qd6moylNQD'),,,,,,,,,,,,
('2017-05-09 00:56:26', 'RT @LONGCONVEXITY: JP Morgan tells banks to partner up as U.S. deposit drain is coming https://t.co/8vvssroAQb via @markets $XLF #FED $JPM'),,,,,,,,,,,,
('2017-05-09 00:52:43', 'JP Morgan tells banks to partner up as U.S. deposit drain is coming https://t.co/8vvssroAQb via @markets $XLF #FED $JPM'),,,,,,,,,,,,
('2017-05-09 00:50:11', 'Financial Choice Act: Positive For U.S. Bank Stockholders, Negative For Creditors $BAC $C $WFC $GS $MS $JPM $CS $USB https://t.co/PKCQ6tH1Vv'),,,,,,,,,,,
('2017-05-09 00:39:00', 'JPMorgan Tells Banks to Partner Up as U.S. Deposit Drain Looms: #banks $JPM https://t.co/eo3L9KFaGf'),,,,,,,,,,,,
('2017-05-09 00:05:30', 'LIBOR Triple Damages Loom; Chart Shows How The Banks Won Bets   $BCS  $UBS  $BAC  $C  $CRP  $DB  $HSBC  $JPM  $RY https://t.co/XMQZh2Fr4t'),,,,,,,,,,,,
('2017-05-09 00:04:53', 'RT @davidmoadel: $XLF Are Bank #Stocks Losing Momentum? Watch This Pattern! https://t.co/RdleDWY8VL $BAC $WFC via @KimbleCharting $SPY #stoâ€_'),,,,,,,,,,,,
('2017-05-09 00:03:14', '$JPM:\n\nJPMorgan Tells Banks to Partner Up as U.S. Deposit Drain Looms:\n\nhttps://t.co/FK2oPEdQhK'),,,,,,,,,,,,
('2017-05-08 23:16:30'," ""$JPM JAMIE DIMON: Trump's economic agenda is the right agenda https://t.co/RdIeExJ9S6"")",,,,,,,,,,,,
('2017-05-08 22:31:13', '#JPMorganChase MOVES-organ names new real estate banking heads. Read more: https://t.co/oYLQBcpR70 $JPM'),,,,,,,,,,,,
('2017-05-08 22:30:36', '#JPMorganChase WhistlePig Secures $25 Million Credit Facility From #organChase. Read more: https://t.co/m7poprBIZb $JPM'),,,,,,,,,,,,
('2017-05-08 22:25:57', 'RT @PortfolioBuzz: Trading indices? Check stories for the major constituents of #SP500 $CVX $PG $JPM https://t.co/Rwpf6Sogpu https://t.co/Lâ€_'),,,,,,,,,,,,
('2017-05-08 22:24:18', 'Trading indices? Check stories for the major constituents of #SP500 $CVX $PG $JPM https://t.co/Rwpf6Sogpu https://t.co/LH78k099GW'),,,,,,,,,,,,
('2017-05-08 22:13:49', 'RT @pennyomegaCRWE: Stock Market Commentary For Tue, May 9 $CVX, $HL, $WMT, $CHTR, $CMCSA, $GOOGL, $JPM, $JWN, $LABU, $KATE, $ADP, $BA httpâ€_')
('2017-05-08 22:09:08', 'Stock Market Commentary For Tue, May 9 $CVX, $HL, $WMT, $CHTR, $CMCSA, $GOOGL, $JPM, $JWN, $LABU, $KATE, $ADP, $BA https://t.co/f12n8cjL0Y')
('2017-05-08 21:50:05', 'Blockchain Applications Moving Finance Faster $UBS $JPM https://t.co/ybFC5Y1pZI'),,,,,,,,,,,,
('2017-05-08 21:40:00', '$JPM is in Bullish Harami winning 60.71% in the past. https://t.co/U4YzY34L9N'),,,,,,,,,,,,
('2017-05-08 21:31:31', 'Banks continue to build what appears to be the right side of a new base $JPM $HTBK $XLF $KRE https://t.co/OZu5mB3ctF'),,,,,,,,,,,,
('2017-05-08 21:27:57', 'Bank Of America Is Just Getting Started https://t.co/Mszbs6MJ2C $C $JPM $WFC $BAC - buy low sell high - https://t.co/8smOceW20Z'),,,,,,,,,,,,
('2017-05-08 21:18:44', 'Bullish Symmetrical Triangle $JPM https://t.co/EUSdwx0VxI TV_TradingIdeas'),,,,,,,,,,,,
('2017-05-08 21:18:17', 'Bullish Symmetrical Triangle $JPM https://t.co/RLo8wi2Vfx'),,,,,,,,,,,,
('2017-05-08 20:48:16', '$AAPL $HD $AMZN $GOOGL $JNJ $XOM $GS $C $JPM $KO $GE $GILD $BA $UTX $MA $BAC $MSFT $INTC $TSLA $NFLX $CSCO $DIS $PGâ€_ https://t.co/jtITXDmqtM'),,,,,,,,,,,,
('2017-05-08 20:38:01', '#JPMorganChase #organChase 2017 Annual Meeting of Shareholders. Read more: https://t.co/31O7t9zZ6y $JPM'),,,,,,,,,,,,
('2017-05-08 20:30:48', '$JPM New SEC Document(s) for JPMorgan Chase &amp; Co.\nFrom our Stock News Alerts App'),,,,,,,,,,,,
('2017-05-08 20:28:15', '$JPM - Statement of Changes in Beneficial Ownership (4) https://t.co/kcJp6Rtxde'),,,,,,,,,,,,
('2017-05-08 20:26:54', '#JPMorganChase #organChase &amp; Co : JPMorgan Chase Announces $6 Million to Prepare ... Read more: https://t.co/rQB5dRVAFp $JPM'),,,,,,,,,,,,
('2017-05-08 20:26:17', '#JPMorganChase organ Has 3 Top Pick Large Cap Pharmaceuticals to Buy for the Rest of 2017. Read more: https://t.co/STpXx12bK0 $JPM'),,,,,,,,,,,,
('2017-05-08 20:23:08', '$JPM Todays trading with JPMorgan Chase &amp; Co. for $87.1 on date May 08, 2017. #Finance'),,,,,,,,,,,
('2017-05-08 20:23:01', 'A POS! $TST $SNAP $TTWTR $IBM $HZNP $AA $BA $HD $HUN $SHAK \n$agn $JPM $TwX $CSCMA $QCOM $PLUG $orcl $kite $KATe    https://t.co/7VABRVihpL'),,,,,,,,,,,,
('2017-05-08 20:22:57', '$JPM JPMorgan Chase 2017 Annual Meeting of Shareholders\nFrom our Stock News Alerts App'),,,,,,,,,,,,
('2017-05-08 20:18:05', '$JPM:\n\nJPMorgan Chase 2017 Annual Meeting of Shareholders:\n\nhttps://t.co/mcR8Z5Anx9'),,,,,,,,,,,,
('2017-05-08 20:18:01', '$JPM - JPMorgan Chase 2017 Annual Meeting of Shareholders https://t.co/0YVI7TmPiU'),,,,,,,,,,,,
('2017-05-08 20:13:08', '$JPM:\n\nBuffett Says AmEx Well Positioned for Competition From JPMorgan:\n\nhttps://t.co/SSUzKoCTZ5'),,,,,,,,,,,,
('2017-05-08 20:00:33', 'LISTEN ABOUT LYING!  https://t.co/7VABRVihpL â€_\n$CAKE $JAZZ $BA $MCD $PEP $IEP $MSFT $KO $BRK $CRM $AMZN $MYL $JPM $HD $SHAK $MSFT $tst  $AA'),,,,,,,,,,,,
('2017-05-08 19:54:17', 'Analysts Set JPMorgan Chase &amp; Co. $JPM Target Price at $79.84 https://t.co/p55SzhNxiL'),,,,,,,,,,,,
('2017-05-08 19:54:14', 'Analysts Set JPMorgan Chase &amp; Co. $JPM Target Price at $79.84 https://t.co/Pl8juqJZs4'),,,,,,,,,,,,
('2017-05-08 19:54:13', 'Analysts Set JPMorgan Chase &amp; Co. $JPM Target Price at $79.84 https://t.co/Jo7tekAkkw'),,,,,,,,,,,,
('2017-05-08 19:52:16', 'Analysts Set JPMorgan Chase &amp; Co. $JPM Target Price at $79.84 https://t.co/14fjTSo3M6 #stocks'),,,,,,,,,,,,
('2017-05-08 19:05:46', 'How will the Fed begin to normalize its balance sheet? $JPM examines the options. https://t.co/ZE9bnXQ1l4'),,,,,,,,,,,,
('2017-05-08 19:05:36', '@jpmorgan How will the Fed begin to normalize its balance sheet? $JPM examines the options. https://t.co/ZE9bnXQ1l4'),,,,,,,,,,,,
('2017-05-08 19:05:25', 'RT @jpmorgan: How will the Fed begin to normalize its balance sheet? $JPM examines the options. https://t.co/72E2OmXRIe'),,,,,,,,,,,,
('2017-05-08 18:58:04', '$JPM - Prospectus Filed Pursuant to Rule 424(b)(2) (424b2) https://t.co/8Pi6LKbeSf'),,,,,,,,,,,,
('2017-05-08 18:58:04', '$JPM - Prospectus Filed Pursuant to Rule 424(b)(2) (424b2) https://t.co/QLoLbUpaE0'),,,,,,,,,,,,
('2017-05-08 18:53:55', '$XLF Are Bank #Stocks Losing Momentum? Watch This Pattern! https://t.co/RdleDWY8VL $BAC $WFC via @KimbleCharting $SPY #stockmarket $C $JPM'),,,,,,,,,,,,
('2017-05-08 18:52:05', '$JPM - Prospectus Filed Pursuant to Rule 424(b)(2) (424b2) https://t.co/twoqnixG7B'),,,,,,,,,,,,
('2017-05-08 18:42:01', 'Swing Trading Stock Returns in February - SharePlanner $FB $TSLA $JPM $AAPL $GOOGL https://t.co/ffIfeucyis'),,,,,,,,,,,,
('2017-05-08 18:40:36', 'RT @Hotpage_News: BANKS PLANNING to move 9,000 jobs from Britain because of Brexit $C $BAC $UBS $GS $MS $CS $WFC $JPM - REUTERS https://t.câ€_'),,,,,,,,,,,
('2017-05-08 18:40:13', 'RT @Hotpage_News: BANKS PLANNING to move 9,000 jobs from Britain because of Brexit $C $BAC $UBS $GS $MS $CS $WFC $JPM - REUTERS https://t.câ€_'),,,,,,,,,,,
('2017-05-08 18:38:41', 'BANKS PLANNING to move 9,000 jobs from Britain because of Brexit $C $BAC $UBS $GS $MS $CS $WFC $JPM - REUTERS https://t.co/Fy1JL096zC'),,,,,,,,,,,
('2017-05-08 18:38:41', 'BANKS PLANNING to move 9,000 jobs from Britain because of Brexit $C $BAC $UBS $GS $MS $CS $WFC $JPM - REUTERS https://t.co/7269PyHWm9'),,,,,,,,,,,
('2017-05-08 18:27:49'," ""I would think we're getting close to decision time soon for $JPM... currently guessing higher towards $90 but risky to front-run"")",,,,,,,,,,,,
('2017-05-08 18:27:33', '$XLF $BAC $C $WFC $GS $JPM Looks like the banks will pop tomorrow or next few days'),,,,,,,,,,,,
('2017-05-08 18:27:10', '$JPM closed last month @ $87... almost 6 full sessions into the next month and it is at $87, literally not 1 penny of movement'),,,,,,,,,,,
('2017-05-08 18:07:36', '@LaMonicaBuzz LIKE  maybe Buffett can promote $AMEX or Jamie Dimon promote $JPM???'),,,,,,,,,,,,
('2017-05-08 17:58:21', 'Bank Of America Is Just Getting Started https://t.co/Mszbs6MJ2C $C $JPM $WFC $BAC'),,,,,,,,,,,,
('2017-05-08 17:35:31', 'JPMorgan Chase &amp; Co. $JPM COO Matthew E. Zames Sells 3,405 Shares https://t.co/YinTnT3Mds'),,,,,,,,,,,
('2017-05-08 17:35:31', 'JPMorgan Chase &amp; Co. $JPM COO Matthew E. Zames Sells 3,405 Shares https://t.co/8wW0v2M6W2'),,,,,,,,,,,
('2017-05-08 17:26:12', 'RT @jpmorgan: â€œOur investment supports building a link between a successful education and career.â€ù  Jamie Dimon on $JPMâ€™s New #SkillsForYouâ€_'),,,,,,,,,,,,
('2017-05-08 17:06:29', 'Archford Capital Strategies LLC Buys 330 Shares of JPMorgan Chase &amp; Co. $JPM https://t.co/3XOtDvxYHH'),,,,,,,,,,,,
('2017-05-08 16:27:02', 'RT @JustinPulitzer: Weekend Review VIDEO 5/7 $VIX $TLT $IBB $GILD $SLV $SPY $IWM $QQQ $AAPL $AMZN $FB $NFLX $GOOGL $TSLA $EXPE $JPM $IBM htâ€_'),,,,,,,,,,,,
('2017-05-08 16:26:29', 'RT @JustinPulitzer: Weekend Review VIDEO 5/7 $VIX $TLT $IBB $GILD $SLV $SPY $IWM $QQQ $AAPL $AMZN $FB $NFLX $GOOGL $TSLA $EXPE $JPM $IBM htâ€_'),,,,,,,,,,,,
('2017-05-08 16:21:46', 'RT @jpmorgan: How will the Fed begin to normalize its balance sheet? $JPM examines the options. https://t.co/72E2OmXRIe'),,,,,,,,,,,,
('2017-05-08 16:17:04', 'RT @jpmorgan: How will the Fed begin to normalize its balance sheet? $JPM examines the options. https://t.co/72E2OmXRIe'),,,,,,,,,,,,
('2017-05-08 16:14:45', 'RT @jpmorgan: How will the Fed begin to normalize its balance sheet? $JPM examines the options. https://t.co/72E2OmXRIe'),,,,,,,,,,,,
('2017-05-08 16:14:28'," ""selling $JPM for few penny gain"," not moving how I'd like"")",,,,,,,,,,,
('2017-05-08 16:13:11', 'FLOW LEANS BULLISH TO THIS POINT -- CALL BUYING DETECTED &gt;&gt; $AAPL\xa0$AMZN\xa0$FB\xa0$CPB $CTL\xa0$GOOG\xa0$JPM $XLNX $MU'),,,,,,,,,,,,
('2017-05-08 16:07:44', 'RT @jpmorgan: How will the Fed begin to normalize its balance sheet? $JPM examines the options. https://t.co/72E2OmXRIe'),,,,,,,,,,,,
('2017-05-08 16:05:07', 'How will the Fed begin to normalize its balance sheet? $JPM examines the options. https://t.co/72E2OmXRIe'),,,,,,,,,,,,
('2017-05-08 16:03:06'," 'Goldman: ""The Last Time Correlations Were This Low Was Just Before The Financial Crisis"" https://t.co/EDc28DIdiN $SPY $GS $JPM $DJIA')",,,,,,,,,,,,
('2017-05-08 15:42:25', 'Bank Of America Is Just Getting Started https://t.co/iE5Ztt91Fx $C $JPM $WFC $BAC'),,,,,,,,,,,,
('2017-05-08 15:40:39', 'RT @SeekingAlpha: Bank Of America Is Just Getting Started https://t.co/X4U2ffVDC0 $C $JPM $WFC $BAC'),,,,,,,,,,,,
('2017-05-08 15:39:57', 'RT @SeekingAlpha: Bank Of America Is Just Getting Started https://t.co/X4U2ffVDC0 $C $JPM $WFC $BAC'),,,,,,,,,,,,
('2017-05-08 15:39:54', 'RT @SeekingAlpha: Bank Of America Is Just Getting Started https://t.co/X4U2ffVDC0 $C $JPM $WFC $BAC'),,,,,,,,,,,,
('2017-05-08 15:39:25', 'Bank Of America Is Just Getting Started https://t.co/X4U2ffVDC0 $C $JPM $WFC $BAC'),,,,,,,,,,,,
('2017-05-08 15:26:03', 'RT @JustinPulitzer: Weekend Review VIDEO 5/7 $VIX $TLT $IBB $GILD $SLV $SPY $IWM $QQQ $AAPL $AMZN $FB $NFLX $GOOGL $TSLA $EXPE $JPM $IBM htâ€_'),,,,,,,,,,,,
('2017-05-08 15:23:23', '$XLF unable to break through 50dma $JPM $FAZ $SPY $UVXY #caution #banklivesmatter https://t.co/NeXVdc7wvH'),,,,,,,,,,,,
('2017-05-08 15:23:20', '2X= NO $DOLLAR!  $AGN $MYL $MRK $JNJ $PRGO $HZNP $JAZZ $WFC $BRK $IEP $SNAP $TWTR $exel $tst $GILD $AA $GOOGL $BAâ€_ https://t.co/cjVtRWHZIV'),,,,,,,,,,,,
('2017-05-08 14:47:28'," ""That Guy on @CNBC Won't Be Able To Lie About Hating Valeant on $FB! $TWTR $VRX $AGN $tst $KO $pep $AAPL $BRK $BABAâ€_ https://t.co/zjEwYiPiqT"")",,,,,,,,,,,,
('2017-05-08 14:43:14', '23% of #youth in the South #Bronx are unemployed. Proud to partner with $JPM on a new program to tackle this issue:â€_ https://t.co/VeCKNHjlhS'),,,,,,,,,,,,
('2017-05-08 14:32:28', 'JPMorgan to Relocate London-Based Jobs to EU Due to Brexit https://t.co/pdAL5LH3mP $JPM'),,,,,,,,,,,,
('2017-05-08 14:28:05', '$JPM - Prospectus Filed Pursuant to Rule 424(b)(2) (424b2) https://t.co/jCILXIBRtS'),,,,,,,,,,,,
('2017-05-08 14:19:02', '$JPM - Prospectus Filed Pursuant to Rule 424(b)(2) (424b2) https://t.co/OdHzE7cjZ6'),,,,,,,,,,,,
('2017-05-08 14:16:45', '$JPM JPMorgan to Relocate London-Based Jobs to EU Due to Brexit https://t.co/Oe5ocu73uA'),,,,,,,,,,,,
('2017-05-08 14:03:49', 'JPM Top news - May 8th, 2017 $JPM http://https://t.co/a3CNXeuTSd'),,,,,,,,,,,
('2017-05-08 13:54:05', '$JPM SOME SMALL EARLY BULL FLOW ..'),,,,,,,,,,,,
('2017-05-08 13:45:51', '$fnbc surging 60% $c $bac $wfc $gs $jpm'),,,,,,,,,,,,
('2017-05-08 13:45:28', '$fnbc surging 40% $c $bac $wfc $gs $jpm'),,,,,,,,,,,,
('2017-05-08 13:44:28'," ""#JPMorganChase 'There's NO waiting' Largest global banks in London to move 9","000 jobs to the... Read more: https://t.co/vPSqVKkpss $JPM"")",,,,,,,,,,,
('2017-05-08 13:36:38', 'stop raised on $JPM to break-even for now'),,,,,,,,,,,,
('2017-05-08 13:29:56', 'Watchlist: $IWM $SPY $TSLA AMZN $LITE $AVGO $OLED $WB $BA $AAOI $JPM $GS $X\n\nA few tight charts,watch4 poss sector rotation.\nMon: SohnConf'),,,,,,,,,,,
('2017-05-08 12:25:39', 'JPMorgan Chase &amp; Co. $JPM Stake Raised by Perigon Wealth Management LLC https://t.co/cHiSzjdqvs'),,,,,,,,,,,,
('2017-05-08 12:18:59', 'RT @SharePlanner: Free weekly newsletter to make you a better trader - sign up #stocks #trading $AMZN $GS $TXMD  $JPM https://t.co/ip995RHaâ€_'),,,,,,,,,,,,
('2017-05-08 12:03:34', 'Had I Bought $AMZN Instead of Valeant! $VRX $MYL $BrK $IeP $KO $PeP $TWTR $tst $JNJ $exel $ACAD $SNAP $BABA $CRMâ€_ https://t.co/ZdGoHoe02P'),,,,,,,,,,,,
('2017-05-08 11:55:50', 'JPMorgan Chase &amp; Co. $JPM Downgraded by Vetr Inc. https://t.co/VSjxNU53rC'),,,,,,,,,,,,
('2017-05-08 11:29:03'," ""RT @jpmorgan: Proud to be one of Universum's Most Attractive US Employers. See why business undergrads rated $JPM a top employer. https://tâ€_"")",,,,,,,,,,,,
('2017-05-08 11:28:42'," ""RT @jpmorgan: In the $JPM Corporate Responsibility Report: Jamie Dimon's take on private enterprises supporting the public good. https://t.â€_"")",,,,,,,,,,,,
('2017-05-08 11:28:33', 'RT @jpmorgan: $JPM New #SkillsForYouth grant will align career &amp; technical education with in-demand jobs in #NewYorkCity. https://t.co/4Qknâ€_'),,,,,,,,,,,,
('2017-05-08 11:28:24', 'RT @jpmorgan: $JPM New #SkillsForYouth grant aims to help South Bronx students prepare for well-paying jobs after high school. https://t.coâ€_'),,,,,,,,,,,,
('2017-05-08 11:28:16', 'RT @jpmorgan: â€œOur investment supports building a link between a successful education and career.â€ù  Jamie Dimon on $JPMâ€™s New #SkillsForYouâ€_'),,,,,,,,,,,,
('2017-05-08 11:05:05', '$STAN $JPM:\n\nBanks planning to move 9000 jobs from Britain because of Brexit:\n\nhttps://t.co/xhJATnv4Gj'),,,,,,,,,,,,
('2017-05-08 10:52:05', 'RT @SharePlanner: Free weekly newsletter to make you a better trader - sign up #stocks #trading $AMZN $GS $TXMD  $JPM https://t.co/ip995RHaâ€_'),,,,,,,,,,,,
('2017-05-08 10:48:00', 'Free weekly newsletter to make you a better trader - sign up #stocks #trading $AMZN $GS $TXMD  $JPM https://t.co/ip995RHaSC'),,,,,,,,,,,,
('2017-05-08 10:44:25', '$JPM Banks planning to move 9,000 jobs from Britain because of Brexit https://t.co/e835s7Dunt'),,,,,,,,,,,
('2017-05-08 10:40:54', 'https://t.co/7RuQJWlzCb\n$vrx $agn $myl $mrk $twtr $jnj $gild $nvs $aapl $brk $googl $goog $tst $amzn $jpm $exel $flxn $ebs $unh $fb $wfc $aa'),,,,,,,,,,,,
('2017-05-08 10:18:39', 'RT @PortfolioBuzz: Trading indices? Check stories for the major constituents of #SP500 $CVX $PG $JPM https://t.co/Rwpf6Sogpu https://t.co/7â€_'),,,,,,,,,,,,
('2017-05-08 10:15:59', '$JPM MOVES-JP Morgan Asset Management names new client advisor for EMEA sales team https://t.co/ze27BNLRkE'),,,,,,,,,,,,
('2017-05-08 10:15:47', 'Trading indices? Check stories for the major constituents of #SP500 $CVX $PG $JPM https://t.co/Rwpf6Sogpu https://t.co/7UVOCXxt2N'),,,,,,,,,,,,
('2017-05-08 10:04:25', 'JPMorgan Chase &amp; Co. $JPM Stake Raised by Perigon Wealth Management LLC https://t.co/6PPwG34VDk #stocks'),,,,,,,,,,,,
('2017-05-08 10:04:18', 'JPMorgan Chase &amp; Co. $JPM Stake Raised by Perigon Wealth Management LLC https://t.co/y2bvUCrEIF'),,,,,,,,,,,,
('2017-05-08 10:04:05', '$JPM - Prospectus Filed Pursuant to Rule 424(b)(2) (424b2) https://t.co/WsisMoAmV3'),,,,,,,,,,,,
('2017-05-08 10:00:16', '$JPM - Bank of America Pays Peanuts for Deposits, but the Money Keeps Flowing In https://t.co/isD0wqR25P'),,,,,,,,,,,
('2017-05-08 10:00:02', 'JPMorgan Chase &amp; Co. $JPM Stake Raised by Perigon Wealth Management LLC https://t.co/J0F9m2x2qW'),,,,,,,,,,,,
('2017-05-08 10:00:01', 'JPMorgan Chase &amp; Co. $JPM Stake Raised by Perigon Wealth Management LLC https://t.co/arpK21dYfh'),,,,,,,,,,,,
('2017-05-08 09:59:59', 'JPMorgan Chase &amp; Co. $JPM Shares Sold by Hendley &amp; Co. Inc. https://t.co/sw2rKB5H01'),,,,,,,,,,,,
('2017-05-08 09:59:59', 'JPMorgan Chase &amp; Co. $JPM Shares Sold by Hendley &amp; Co. Inc. https://t.co/OWkCoylAUG'),,,,,,,,,,,,
('2017-05-08 09:59:56', 'HighPoint Advisor Group LLC Has $7.765 Million Position in JPMorgan Chase &amp; Co. $JPM https://t.co/jrRbDFZL8j'),,,,,,,,,,,,
('2017-05-08 09:59:56', 'HighPoint Advisor Group LLC Has $7.765 Million Position in JPMorgan Chase &amp; Co. $JPM https://t.co/tO3cLRs352'),,,,,,,,,,,,
('2017-05-08 09:51:11', 'RT @jpmorgan: $JPM New #SkillsForYouth grant aims to help South Bronx students prepare for well-paying jobs after high school. https://t.coâ€_'),,,,,,,,,,,,
('2017-05-08 09:33:13', '$JPM:\n\nBank of America Pays Peanuts for Deposits, but the Money Keeps â€_:\n\nhttps://t.co/Lu3vrsJM9z'),,,,,,,,,,,
('2017-05-08 07:03:31', 'Ancora Advisors LLC Has $8.595 Million Position in JPMorgan Chase &amp; Co. $JPM https://t.co/ttqqEW26hS'),,,,,,,,,,,,
('2017-05-08 07:03:31', 'Ancora Advisors LLC Has $8.595 Million Position in JPMorgan Chase &amp; Co. $JPM https://t.co/YHoouuzRVe'),,,,,,,,,,,,
('2017-05-08 06:05:15', 'RT @OphirGottlieb: $JPM $XLF\nTrading options in the banks in the era of Donald Trump https://t.co/pykDg8lzrt\n-\nThere is edge in JPM optionsâ€_'),,,,,,,,,,,,
('2017-05-08 05:45:47', 'RT @OphirGottlieb: $JPM $XLF\nTrading options in the banks in the era of Donald Trump https://t.co/pykDg8lzrt\n-\nThere is edge in JPM optionsâ€_'),,,,,,,,,,,,
('2017-05-08 05:42:36', 'RT @OphirGottlieb: $JPM $XLF\nTrading options in the banks in the era of Donald Trump https://t.co/pykDg8lzrt\n-\nThere is edge in JPM optionsâ€_'),,,,,,,,,,,,
('2017-05-08 05:40:11', 'RT @OphirGottlieb: $JPM $XLF\nTrading options in the banks in the era of Donald Trump https://t.co/pykDg8lzrt\n-\nThere is edge in JPM optionsâ€_'),,,,,,,,,,,,
('2017-05-08 05:29:56', 'RT @OphirGottlieb: $JPM $XLF\nTrading options in the banks in the era of Donald Trump https://t.co/pykDg8lzrt\n-\nThere is edge in JPM optionsâ€_'),,,,,,,,,,,,
('2017-05-08 05:23:25', 'RT @JustinPulitzer: Weekend Review VIDEO 5/7 $VIX $TLT $IBB $GILD $SLV $SPY $IWM $QQQ $AAPL $AMZN $FB $NFLX $GOOGL $TSLA $EXPE $JPM $IBM htâ€_'),,,,,,,,,,,,
('2017-05-08 05:21:13', 'RT @OphirGottlieb: $JPM $XLF\nTrading options in the banks in the era of Donald Trump https://t.co/pykDg8lzrt\n-\nThere is edge in JPM optionsâ€_'),,,,,,,,,,,,
('2017-05-08 05:17:00', '$JPM $XLF\nTrading options in the banks in the era of Donald Trump https://t.co/pykDg8lzrt\n-\nThere is edge in JPM opâ€_ https://t.co/koglmzX4zd'),,,,,,,,,,,,
('2017-05-08 03:48:10', 'JPMorgan Chase &amp; Co. $JPM Earns â€œMarket Performâ€ù Rating from Keefe, Bruyette &amp; Woods https://t.co/7NUmFQWxfX'),,,,,,,,,,,
('2017-05-08 03:48:09', 'JPMorgan Chase &amp; Co. $JPM Earns â€œMarket Performâ€ù Rating from Keefe, Bruyette &amp; Woods https://t.co/5vI7m0crSz'),,,,,,,,,,,
('2017-05-08 02:43:02', 'JPMorgan Chase &amp; Co. Sees Unusually High Options Volume $JPM https://t.co/xgKfGzDsWs'),,,,,,,,,,,,
('2017-05-08 02:42:38', 'RT @bespokeinvest: For the major banks, is this just a sideways range or a head and shoulders pattern? https://t.co/PVPTlfIjqi $BAC $C $JPMâ€_'),,,,,,,,,,,
('2017-05-08 02:34:00', 'RT @JustinPulitzer: Weekend Review VIDEO 5/7 $VIX $TLT $IBB $GILD $SLV $SPY $IWM $QQQ $AAPL $AMZN $FB $NFLX $GOOGL $TSLA $EXPE $JPM $IBM htâ€_'),,,,,,,,,,,,
('2017-05-08 01:49:59', 'RT @JustinPulitzer: Weekend Review VIDEO 5/7 $VIX $TLT $IBB $GILD $SLV $SPY $IWM $QQQ $AAPL $AMZN $FB $NFLX $GOOGL $TSLA $EXPE $JPM $IBM htâ€_'),,,,,,,,,,,,
('2017-05-08 01:42:11', 'RT @TN: speaking of Prof. Sornette\'s models," here is a recent signal from ""bubble end flag - ST model"" for $JPM https://t.co/TDUeXdSMmI')",,,,,,,,,,,
('2017-05-08 01:11:02', 'RT @jpmorgan: â€œOur investment supports building a link between a successful education and career.â€ù  Jamie Dimon on $JPMâ€™s New #SkillsForYouâ€_'),,,,,,,,,,,,
('2017-05-08 01:05:05', 'RT @InvestorHangout: Learn Stock Charts For: $SIRI $INTC $JPM $DOLV $CMCSA $GOOG $ETBI $XOM $AAPL $AMZN $TWTR $FB $NFLX $AMLH\n\nHere: https:â€_'),,,,,,,,,,,,
('2017-05-08 00:51:09', 'RT @JustinPulitzer: Weekend Review VIDEO 5/7 $VIX $TLT $IBB $GILD $SLV $SPY $IWM $QQQ $AAPL $AMZN $FB $NFLX $GOOGL $TSLA $EXPE $JPM $IBM htâ€_'),,,,,,,,,,,,
('2017-05-08 00:47:35', 'RT @InvestorHangout: Learn Stock Charts For: $SIRI $INTC $JPM $DOLV $CMCSA $GOOG $ETBI $XOM $AAPL $AMZN $TWTR $FB $NFLX $AMLH\n\nHere: https:â€_'),,,,,,,,,,,,
('2017-05-08 00:47:35', 'RT @InvestorHangout: Learn Stock Charts For: $SIRI $INTC $JPM $DOLV $CMCSA $GOOG $ETBI $XOM $AAPL $AMZN $TWTR $FB $NFLX $AMLH\n\nHere: https:â€_'),,,,,,,,,,,,
('2017-05-08 00:47:35', 'RT @InvestorHangout: Learn Stock Charts For: $SIRI $INTC $JPM $DOLV $CMCSA $GOOG $ETBI $XOM $AAPL $AMZN $TWTR $FB $NFLX $AMLH\n\nHere: https:â€_'),,,,,,,,,,,,
('2017-05-08 00:45:10', 'RT @InvestorHangout: Learn Stock Charts For: $SIRI $INTC $JPM $DOLV $CMCSA $GOOG $ETBI $XOM $AAPL $AMZN $TWTR $FB $NFLX $AMLH\n\nHere: https:â€_'),,,,,,,,,,,,
('2017-05-08 00:45:10', 'RT @InvestorHangout: Learn Stock Charts For: $SIRI $INTC $JPM $DOLV $CMCSA $GOOG $ETBI $XOM $AAPL $AMZN $TWTR $FB $NFLX $AMLH\n\nHere: https:â€_'),,,,,,,,,,,,
('2017-05-08 00:45:10', 'RT @InvestorHangout: Learn Stock Charts For: $SIRI $INTC $JPM $DOLV $CMCSA $GOOG $ETBI $XOM $AAPL $AMZN $TWTR $FB $NFLX $AMLH\n\nHere: https:â€_'),,,,,,,,,,,,
('2017-05-08 00:45:10', 'RT @InvestorHangout: Learn Stock Charts For: $SIRI $INTC $JPM $DOLV $CMCSA $GOOG $ETBI $XOM $AAPL $AMZN $TWTR $FB $NFLX $AMLH\n\nHere: https:â€_'),,,,,,,,,,,,
