('2017-05-02 07:26:10', '$CRVS This is a must join site! #InvestorsHangout $NFLX $AEIS $GEC $NOMD $FLWS\n\n https://t.co/AURSqql3Qi'),,,,,,,,,,,,,,,,
('2017-05-02 07:02:37', '$NFLX https://t.co/dZWRGe19sM Pot. cont. Uptrend LONGERTERM Wly-Dly-Hly combo chart #trading #stocks https://t.co/orjxwV8S2d'),,,,,,,,,,,,,,,,
('2017-05-02 06:47:03', 'Netflix Inc. $NFLX Price Target Raised to $145.00 https://t.co/G0JY3cEVjl'),,,,,,,,,,,,,,,,
('2017-05-02 06:46:10'," 'When CEO of Netflix Reed Hastings was asked who its competition is he simply replied: ""sleep."" $NFLX is in control of its own destiny.')",,,,,,,,,,,,,,,,
('2017-05-02 06:43:07', '$VFC Share your opinions here #InvestorsHangout $CNAT $LXU $NFLX $SNAK $FDX\n\n https://t.co/74pFyH7UER'),,,,,,,,,,,,,,,,
('2017-05-02 06:38:00', '$TWTR $AAPL $AMZN $NFLX:\n\nOp-Ed: Twitter‰Ûªs live video ambition risks all-out content spending war:\n\nhttps://t.co/RVPfTmCbgt'),,,,,,,,,,,,,,,,
('2017-05-02 05:59:27', 'CENTRAL TRUST Co Boosts Stake in Netflix Inc. $NFLX https://t.co/C3ObPWHIVK'),,,,,,,,,,,,,,,,
('2017-05-02 05:52:05', '$NFLX Share your thoughts here #InvestorsHangout $BNFT $LYB $BTG $TZOO $AEG\n\n https://t.co/ZirvsEdaSv'),,,,,,,,,,,,,,,,
('2017-05-02 05:35:06', 'What a #rally in #tech today and this year. Amazing!  $tsla $aapl $fb $amzn $goog $nflx $qqq $xlk. #BullMarket #investing #stocks'),,,,,,,,,,,,,,,,
('2017-05-02 05:15:59', 'Netflix Inc. $NFLX PT Raised to $175.00 at Pivotal Research https://t.co/F8ZBaTm5kD'),,,,,,,,,,,,,,,,
('2017-05-02 05:15:58', 'Netflix Inc. $NFLX PT Raised to $175.00 at Pivotal Research https://t.co/u1zl9sYF17'),,,,,,,,,,,,,,,,
('2017-05-02 04:57:46'," '@rationalwalk Assuming by ""stupid"" you mean $NFLX here. _Ù÷ä')",,,,,,,,,,,,,,,,
('2017-05-02 04:41:34', '$LLNW What do you think about it? #InvestorsHangout $GMLP $LOAN $REGN $NG $NFLX\n\n https://t.co/YWpmtHDRSS'),,,,,,,,,,,,,,,,
('2017-05-02 04:31:03'," ""RT @SAlphaTech: Apple Earnings: What To Expect From The World's Richest Tech Company https://t.co/PTUQmIAJ3p $NFLX $QCOM $SSNLF $TSLA $TSM‰Û_"")",,,,,,,,,,,,,,,,
('2017-05-02 04:23:05', 'Netflix Inc. $NFLX Given Buy Rating at Cantor Fitzgerald https://t.co/mbd9KCZtva'),,,,,,,,,,,,,,,,
('2017-05-02 04:23:04', 'Netflix Inc. $NFLX Given Buy Rating at Cantor Fitzgerald https://t.co/ejHRanMTuV'),,,,,,,,,,,,,,,,
('2017-05-02 04:15:39', 'What happens to stocks after hitting all time highs...\nhttps://t.co/7uiSnBWEjo\n$AAPL $PCLN $NFLX\n#Netflix #Apple'),,,,,,,,,,,,,,,,
('2017-05-02 03:48:05'," ""RT @AlertTrade: Apple Earnings: What To Expect From The World's Richest Tech Company $NFLX $QCOM $SSNLF $TSLA‰Û_ https://t.co/q6jWLhTf2K #Inv‰Û_"")",,,,,,,,,,,,,,,,
('2017-05-02 03:46:34'," ""RT @AlertTrade: Apple Earnings: What To Expect From The World's Richest Tech Company $NFLX $QCOM $SSNLF $TSLA‰Û_ https://t.co/q6jWLhTf2K #Inv‰Û_"")",,,,,,,,,,,,,,,,
('2017-05-02 03:46:13'," ""Apple Earnings: What To Expect From The World's Richest Tech Company https://t.co/BV16InQcds $NFLX $QCOM $SSNLF $TSLA $TSM $TOSBF $GTATQ"")",,,,,,,,,,,,,,,,
('2017-05-02 03:46:05'," ""Apple Earnings: What To Expect From The World's Richest Tech Company $NFLX $QCOM $SSNLF $TSLA‰Û_‰Û_ https://t.co/oEvS3JU5Sc"")",,,,,,,,,,,,,,,,
('2017-05-02 03:45:54'," ""Apple Earnings: What To Expect From The World's Richest Tech Company $NFLX $QCOM $SSNLF $TSLA‰Û_‰Û_ https://t.co/XxD6HQMDwh"")",,,,,,,,,,,,,,,,
('2017-05-02 03:44:31'," ""Apple Earnings: What To Expect From The World's Richest Tech Company https://t.co/PTUQmIAJ3p $NFLX $QCOM $SSNLF $TSLA $TSM $TOSBF $GTATQ"")",,,,,,,,,,,,,,,,
('2017-05-02 03:44:31'," ""Apple Earnings: What To Expect From The World's Richest Tech Company https://t.co/CSUPwiYxD2 $NFLX $QCOM $SSNLF $TSLA $TSM $TOSBF $GTATQ"")",,,,,,,,,,,,,,,,
('2017-05-02 03:22:55', 'RT @15minofPham: 52 week high &amp; volume above 3-mth avg: $EXEL $CTRP $TSLA $TQQQ $AMZN $NFLX $JNPR $WEN $FB $MSFT $AET $CCL $AMT $BSX'),,,,,,,,,,,,,,,,
('2017-05-02 03:18:24', '52 week high &amp; volume above 3-mth avg: $EXEL $CTRP $TSLA $TQQQ $AMZN $NFLX $JNPR $WEN $FB $MSFT $AET $CCL $AMT $BSX'),,,,,,,,,,,,,,,,
('2017-05-02 03:15:05', 'Cramer: Disney Apple and the fate of FANG $AAPL $AMZN $NFLX $FB $GOOGL https://t.co/xXhNnOeHlB'),,,,,,,,,,,,,,,,
('2017-05-02 02:56:57', 'RT @GarethSoloway: Inside Technical Analysis Of $AAPL $AMZN $FB $NFLX $QQQ... https://t.co/IeDOFKaGD2'),,,,,,,,,,,,,,,,
('2017-05-02 02:53:05', '$HOLX Share your opinions here #InvestorsHangout $OCN $CRM $NFLX $IPCI $RGLD\n\n https://t.co/xZ3SKq4tCo'),,,,,,,,,,,,,,,,
('2017-05-02 02:47:34', '$FSB Share your thoughts here #InvestorsHangout $AEIS $ANTH $NFLX $ATW $DECK\n\n https://t.co/uz2FXY3Uux'),,,,,,,,,,,,,,,,
('2017-05-02 02:41:22', '$ Flows 5/1 ($/M) #FANG\n$FB-130\n$AMZN-84\n$NFLX+2\n$GOOG+85\n$AAPL-160\n$MSFT-187\n$ value composite uptick trades - $ value of downtick trades'),,,,,,,,,,,,,,,,
('2017-05-02 02:40:00', 'Highest Call/Put ratio vs OI. CALL: $FB $COH $INTC $GRMN $RIO $NWL $WMB. PUT: $TSLA $NFLX $AAPL $FSLR $AMZN $XLU ‰_Á‰_Á‰Û_ https://t.co/3qPw5g9vhD'),,,,,,,,,,,,,,,,
('2017-05-02 02:33:38', 'Setting up for the mother of all shorts. $NFLX https://t.co/WIAqBwLyju'),,,,,,,,,,,,,,,,
('2017-05-02 02:25:01', '@jimcramer  There is a FANG etf - First Trust Internt  $FDN. Weight Top 4: AMZN 10% $GOOG 10% $FB 9% $NFLX 5% s‰Û_ https://t.co/tv9TF9r9cD'),,,,,,,,,,,,,,,,
('2017-05-02 02:20:49', 'KEY to make $$ this week: use ONLY 30% of profits from this yr to buy weekly itm + monthly near-$ + LT otm calls $amzn $nflx $nvda $aapl'),,,,,,,,,,,,,,,,
('2017-05-02 02:20:33', '$SPN Share your opinions here #InvestorsHangout $FDX $NFLX $ENSG $REGN $ASFI\n\n https://t.co/XJasRAxEt4'),,,,,,,,,,,,,,,,
('2017-05-02 02:20:21'," ""Tuesday's Watch Part 1: $AAPL $TWTR $AMD $AMZN $MTBC $CMRE $AMRS $GOOG $PTX $ANGI $NFLX $CCCR $SNAP #StayGreen ‰÷_•üè_Ù÷÷ https://t.co/S6a8CaN5Su"")",,,,,,,,,,,,,,,,
('2017-05-02 02:19:00', '$NFLX is in Bullish Engulfing winning 60.56% in the past. https://t.co/YNoefVGzmY'),,,,,,,,,,,,,,,,
('2017-05-02 02:16:33', '@Bryce_Martel Right. $NFLX announced one partnership. $TWTR announced sixteen. Different!'),,,,,,,,,,,,,,,,
('2017-05-02 02:13:55', 'RT @Syncubate: @Bryce_Martel Not irrelevant. $NFLX dropped after Q1 earnings &amp; spiked afterwards on news of iQiyi partnership. $TWTR just a‰Û_'),,,,,,,,,,,,,,,,
('2017-05-02 02:08:22', '@Bryce_Martel Not irrelevant. $NFLX dropped after Q1 earnings &amp; spiked afterwards on news of iQiyi partnership.‰Û_ https://t.co/bQb0QLRXMM'),,,,,,,,,,,,,,,,
('2017-05-02 02:01:47', 'RT @tradewithjoe: 100k OPTIONS TRADING CHALLENGE IS ON. ARE YOU IN?\n\nhttps://t.co/upDpfLpMkH\n\n$SPY $IWM $C $NFLX $PCLN $AAPL $FB $QQQ $VIX‰Û_'),,,,,,,,,,,,,,,,
('2017-05-02 02:00:01', '$NFLX ascending triangle b/o today on heavy vol. macd extremely strong!! buyers completely overwhelm sellers! if cl‰Û_ https://t.co/mY9HbJc7Yi'),,,,,,,,,,,,,,,,
('2017-05-02 02:00:01', '100k OPTIONS TRADING CHALLENGE IS ON. ARE YOU IN?\n\nhttps://t.co/upDpfLpMkH\n\n$SPY $IWM $C $NFLX $PCLN $AAPL $FB $QQQ $VIX $UVXY $BBRY $GLD'),,,,,,,,,,,,,,,,
('2017-05-02 01:58:22', 'Ascending Wedge $NFLX https://t.co/SwXbw2X5Xi TV_TradingIdeas'),,,,,,,,,,,,,,,,
('2017-05-02 01:56:14', 'Ascending Wedge $NFLX https://t.co/DNlvER0HWk'),,,,,,,,,,,,,,,,
('2017-05-02 01:56:14', 'Ascending Wedge - $NFLX chart https://t.co/mnr6vvLSDh'),,,,,,,,,,,,,,,,
('2017-05-02 01:55:32'," ""RT @sharptraders: Check Out Today's IIC 100 New Highs ‰__‰__‰__ https://t.co/YK5JjaL9R8  including  $FB $BABA $ADBE $RNG $NFLX  etc..."")",,,,,,,,,,,,,,,,
('2017-05-02 01:42:41'," ""RT @Syncubate: In two weeks $NFLX gained as much as $8.5B in market value. A comparable move up for $TWTR from $14's would take it to ~$26‰Û_"")",,,,,,,,,,,,,,,,
('2017-05-02 01:40:27', '$NFLX Sweeet #Netflix #OITNB https://t.co/tgQ7DmoqTY'),,,,,,,,,,,,,,,,
('2017-05-02 01:40:04', '$FMI Check out this site! #InvestorsHangout $SKIS $AEG $TRCO $NFLX $GILD\n\n https://t.co/0DfEfGf46C'),,,,,,,,,,,,,,,,
('2017-05-02 01:39:10', '$NFLX early aggressive call buying propels stock to a 52wk high\n 463 NFLX May 160 Calls $2.65 https://t.co/9LrlnIKUQC'),,,,,,,,,,,,,,,,
('2017-05-02 01:35:41', '$NFLX OI for maturity 05/05/2017. 150.00 Highest put. 155.00 Highest call. https://t.co/8GRuctaUWM https://t.co/rkKIt5kSlm'),,,,,,,,,,,,,,,,
('2017-05-02 01:31:23', 'RT @JustinPulitzer: Which is the better series? $TWC $AMZN $NFLX'),,,,,,,,,,,,,,,,
('2017-05-02 01:26:33', '$COR Share your opinions here #InvestorsHangout $AIG $SYX $LTS $KTOS $NFLX\n\n https://t.co/wZrp82bsDZ'),,,,,,,,,,,,,,,,
('2017-05-02 01:25:07'," ""In two weeks $NFLX gained as much as $8.5B in market value. A comparable move up for $TWTR from $14's would take it to ~$26 its IPO price."")",,,,,,,,,,,,,,,,
('2017-05-02 01:23:18', '$AMD Tomorrow should be fun. $QQQ $DIA $SPY #stockmarket #stocks $INTC $MSFT $AMZN $AAPL $GOOG $GOOGL $NFLX $FB‰Û_ https://t.co/COmIeKkblr'),,,,,,,,,,,,,,,,
('2017-05-02 01:23:08', 'YTD: $FB +32% $AMZN +26% $AAPL +26% $NFLX +25% $GOOGL +17% .. be mindful of the continued crowding into FAANG'),,,,,,,,,,,,,,,,
('2017-05-02 01:19:35'," ""Check Out Today's IIC 100 New Highs ‰__‰__‰__ https://t.co/YK5JjaL9R8  including  $FB $BABA $ADBE $RNG $NFLX  etc..."")",,,,,,,,,,,,,,,,
('2017-05-02 01:17:36', 'RT @charliebilello: 2017 Returns...\n\n$FB: +25%\n\n$AAPL: +31%\n\n$AMZN: +25%\n\n$NFLX: +23%\n\n$GOOGL: +18%\n\n$QQQ: +15%\n\n#FAANG https://t.co/rakNKJ‰Û_'),,,,,,,,,,,,,,,,
('2017-05-02 01:16:56'," ""It's a stock-pickers market again. Recent winners include $NFLX $MA $AAPL $TSLA $NVDA $BABA\n\nFree Trials hitting swing winners since 2006."")",,,,,,,,,,,,,,,,
('2017-05-02 01:16:45'," ""RT @TheDomino: Today's S&amp;P 500 stocks making record highs include:\nApple $AAPL\nNetflix $NFLX\nFacebook $FB\nSalesforce $CRM\nPriceline $PCLN\nH‰Û_"")",,,,,,,,,,,,,,,,
('2017-05-02 01:15:23', 'If you‰Ûªre not making money in this market &amp; want consistency try our team https://t.co/zZPRJH5xOh \n\n$FB $NFLX  $AMZN $GOOGL $TSLA $AAPL $GS'),,,,,,,,,,,,,,,,
('2017-05-02 01:15:09', 'Our REAL TIME TRADE ALERTS via PRIVATE $TWTR FEED perfect for people who have FT jobs and trade part-time! \n\n$AMZN $NFLX $GOOGL $NVDA $FB'),,,,,,,,,,,,,,,,
('2017-05-02 01:14:31', 'NOW OFFERING: 7 Day FREE Trial to our options day trading team Room or $TWTR feed\nhttps://t.co/zZPRJH5xOh\n$FB $AAPL $NFLX $TSLA $AMZN $GOOGL'),,,,,,,,,,,,,,,,
('2017-05-02 01:08:39', 'RT @cfromhertz: TTG Themes of the day(below): $TWTR $MSFT $NFLX $AAPL $KORS $COH $MU $NVDA $COH $NWL $YUM $GIS $K $CAG $PANW $GLD\n#DailyRec‰Û_'),,,,,,,,,,,,,,,,
('2017-05-02 01:08:39'," ""Beautiful bounce off previous resistance at $75...re-testing entry. I'm Long! $ETHUSD $FB $AMZN $NFLX $GOOGL https://t.co/9eTA894Qyb"")",,,,,,,,,,,,,,,,
('2017-05-02 01:07:12', 'RT @PennyStockPlan: As our thanks please choose one of these free trading reports:\n\nhttps://t.co/4mJzTXVIW7\n\n$NFLX $TSLA $AAPL #MAGA $GS $‰Û_'),,,,,,,,,,,,,,,,
('2017-05-02 01:07:12', 'RT @PennyStockRally: As our thanks please choose one of these free trading reports:\n\nhttps://t.co/M4atUQr2Zu\n\n$NFLX $TSLA $AAPL #MAGA $GS‰Û_'),,,,,,,,,,,,,,,,
('2017-05-02 01:07:10', 'Wolfe Research names favorite large-cap longs... $BLL $CTAS $ED $EQT $FANG $GM $LNG $MGM $MLM $MU $NFLX $NOW https://t.co/GNg2hRx6Z3'),,,,,,,,,,,,,,,,
('2017-05-02 01:05:06', 'RT @JustinPulitzer: Weekend Review VIDEO 4/30 $VIX $TLT $GLD $SPY $IWM $QQQ $AAPL $AMZN $FB $NFLX $GOOG $SBUX $TSLA $BIDU $CAT $BA $PCLN ht‰Û_'),,,,,,,,,,,,,,,,
('2017-05-02 00:58:45', 'This is How you Beat the Market $FB $AMZN $AAPL $BABA $TSLA $NFLX https://t.co/cl4QP9m9sx https://t.co/quOV1IDbZb'),,,,,,,,,,,,,,,,
('2017-05-02 00:54:58', 'As our thanks please choose one of these free trading reports:\n\nhttps://t.co/JTDXZ3j6tY\n\n$NFLX $TSLA $AAPL #MAGA $GS $FB $AMZN $GOOGL $NVDA'),,,,,,,,,,,,,,,,
('2017-05-02 00:54:58', 'As our thanks please choose one of these free trading reports:\n\nhttps://t.co/02a8LnzvOL\n\n$NFLX $TSLA $AAPL #MAGA $GS $FB $AMZN $GOOGL $NVDA'),,,,,,,,,,,,,,,,
('2017-05-02 00:54:58', 'As our thanks please choose one of these free trading reports:\n\nhttps://t.co/4mJzTXVIW7\n\n$NFLX $TSLA $AAPL #MAGA $GS $FB $AMZN $GOOGL $NVDA'),,,,,,,,,,,,,,,,
('2017-05-02 00:54:58', 'As our thanks please choose one of these free trading reports:\n\nhttps://t.co/M4atUQr2Zu\n\n$NFLX $TSLA $AAPL #MAGA $GS $FB $AMZN $GOOGL $NVDA'),,,,,,,,,,,,,,,,
('2017-05-02 00:52:52'," ""Here's Why May Should Be a Big Month for Netflix - $NFLX @TheStreet  https://t.co/o4lbNGohPB"")",,,,,,,,,,,,,,,,
('2017-05-02 00:46:18', 'RT @scalpthatstock: T3 Live Daily Recap - Budget Deal Makes Stock Markets Climb Higher\n\nhttps://t.co/r3avXIu4Q9\n\n$BAC $AAPL $GOOGL $AMZN $T‰Û_'),,,,,,,,,,,,,,,,
('2017-05-02 00:43:52'," ""Another +1% today! $AMZN  $NFLX That's over 3% in a week. Join me commission free: https://t.co/PyLWo36yOp https://t.co/SxyoNo6zPU"")",,,,,,,,,,,,,,,,
('2017-05-02 00:40:23', '$ITCI $BIDU $NVDA $NFLX $AMD $OCN $WDC and more.. really over trading killed my nice profits today end up losing $0‰Û_ https://t.co/QSVoaxRWYT'),,,,,,,,,,,,,,,,
('2017-05-02 00:40:11', 'RT @JustinPulitzer: Which is the better series? $TWC $AMZN $NFLX'),,,,,,,,,,,,,,,,
('2017-05-02 00:36:46', 'Which is the better series? $TWC $AMZN $NFLX'),,,,,,,,,,,,,,,,
('2017-05-02 00:30:52', 'RT @ManMadeMaterial: #BREAKING Cramer: Disney Apple and the fate of FANG https://t.co/d0hQij4vBM $FB $AMZN $NFLX $GOOGL $AAPL'),,,,,,,,,,,,,,,,
('2017-05-02 00:28:09', '@nobullshytrader Why did you delete your tweet saying you were short $AMZN $PCLN $TSLA $NFLX and massively short $FB. Oh right your a fraud'),,,,,,,,,,,,,,,,
('2017-05-02 00:27:27', '#BREAKING Cramer: Disney Apple and the fate of FANG https://t.co/d0hQij4vBM $FB $AMZN $NFLX $GOOGL $AAPL'),,,,,,,,,,,,,,,,
('2017-05-02 00:25:46', '$NFLX YesterdayProjection vs TodayAsOccurred. Performance report on site. 100% fees go to charity. https://t.co/JaUlA1XLXI'),,,,,,,,,,,,,,,,
('2017-05-02 00:21:24', '$NFLX VS $BBI truly an amazing story of capitalism and the wramp up of technology and the demand for movies https://t.co/9l5KbCs27M'),,,,,,,,,,,,,,,,
('2017-05-02 00:09:50', 'Can $NFLX $AAPL or $DIS just buy $TWTR already? https://t.co/C7g3wTQLw0'),,,,,,,,,,,,,,,,
('2017-05-02 00:00:03', 'FREE TRADING REPORTS THAT I LIKE -\n\nhttps://t.co/K0hsHzYRIP\n\n$SPY $IWM $QQQ $DIA $VIX $UVXY $GLD $GDX $PCLN $BBRY $FCX $USO $NFLX $TSLA'),,,,,,,,,,,,,,,,
('2017-05-01 23:59:55', '$AAPL $FB $TSLA $AMZN $GOOGL $SPY  and $NFLX options can help make your account explode. Focus on them if you let Ade options.'),,,,,,,,,,,,,,,,
('2017-05-01 23:59:31', '$QQQ $NFLX $AAPL $FB $GOOGL still got a measured move to 6500 On the monthly IMO  https://t.co/h40ETCsVmV'),,,,,,,,,,,,,,,,
('2017-05-01 23:58:30', 'RT @johnscharts: $NFLX update. Nice pop from bull flag. Nice looking candle too:) https://t.co/UcKgqmoHFA'),,,,,,,,,,,,,,,,
('2017-05-01 23:56:57', '$0.15 Earnings Per Share Expected for Netflix, Inc. $NFLX This Quarter https://t.co/yclDNW1ZTS #acn'),,,,,,,,,,,,,,,
('2017-05-01 23:54:38', '$0.15 Earnings Per Share Expected for Netflix, Inc. $NFLX This Quarter https://t.co/xS34ezrfZ2'),,,,,,,,,,,,,,,
('2017-05-01 23:51:16', '$CTL $DE $ HPQ $MSFT $NFLX $CSCO $EA $FDC $NUAN $SKX $STX $UAA $UAA $HD $LOW $TRIP 5W:3L \nhttps://t.co/KO7t9tSwoB'),,,,,,,,,,,,,,,,
('2017-05-01 23:50:34', 'RT @RScapitalINC: $TWTR $FB $AAPL $AMZN $NFLX $BIDU $GOOGL $SNAP $IBM $CRM VOTE POLL - need to know what society promotes. Thank you. httpsâ€_'),,,,,,,,,,,,,,,,
('2017-05-01 23:48:57', 'Market Wizards by Jack Schwager: https://t.co/HajQ4ZBapK $AAPL $TSLA $FB $NFLX $X $SGY $REN $CRMD $T $TTOO'),,,,,,,,,,,,,,,,
('2017-05-01 23:41:22', '$ES_F $SPY $GS $XLF $GOOGL $NFLX $FB $AMZN $AMD https://t.co/Otz2N28Rnp'),,,,,,,,,,,,,,,,
('2017-05-01 23:35:34', 'https://t.co/6CVaHXaCIU\n\nHouse of Cards season 5 trailer...nice mktg by $NFLX with email'),,,,,,,,,,,,,,,,
('2017-05-01 23:35:23', 'RT @optioncharts: $NFLX sum put vol=31,921 sum call vol=40,029 PutCallRatio=0.80 expiration 05/05/2017 . https://t.co/062B8rj7QR https://t.â€_'),,,,,,,,,,,,,,
('2017-05-01 23:35:12', '@JaeHokes @RichBTIG @claireatki @DStevems @clairatki @nypost @Twitter @jack @anthonynoto @Derella Sorry just busy câ€_ https://t.co/ZH5HjE7PHn'),,,,,,,,,,,,,,,,
('2017-05-01 23:33:55', 'RT @racernic: #FANG stocks $FB $AMZN $NFLX $GOOGL $GOOG. full bkout. https://t.co/1VCYyG6ygl https://t.co/xLGnOp25OB'),,,,,,,,,,,,,,,,
('2017-05-01 23:33:40', 'Dow down 27 as Nasdaq hits Record. $NFLX $TSLA $AMZN hit all time highs. Chart and Video https://t.co/oVfBaxDycg'),,,,,,,,,,,,,,,,
('2017-05-01 23:32:25', 'Inside Technical Analysis Of $AAPL $AMZN $FB $NFLX $QQQ\n\nhttps://t.co/gRzqhj1O7P'),,,,,,,,,,,,,,,,
('2017-05-01 23:31:50', '$NFLX sum put vol=31,921 sum call vol=40,029 PutCallRatio=0.80 expiration 05/05/2017 . https://t.co/062B8rj7QR https://t.co/8iNxxmUHph'),,,,,,,,,,,,,,
('2017-05-01 23:30:39', '$TWTR $FB $AAPL $AMZN $NFLX $BIDU $GOOGL $SNAP $IBM $CRM VOTE POLL - need to know what society promotes. Thank you. https://t.co/Xi2SwScZN5'),,,,,,,,,,,,,,,,
('2017-05-01 23:08:43', 'Always enjoy keeping this on radar $TSLA $SPY $NFLX @GoldmanSachs @CNBC @elonmusk https://t.co/RT0YJvBqpQ'),,,,,,,,,,,,,,,,
('2017-05-01 23:04:40', 'RT @thiruvar: Market on fire: $TSLA $FB $AMZN $NFLX $GOOGL $IRBT $BABA $MDSO $DVMT $VEEV $NVDA $FOXF $MOMO $LOGM $Z $SHOP $MB $TRVG $WYNN $â€_'),,,,,,,,,,,,,,,,
('2017-05-01 23:01:48', 'Market on fire: $TSLA $FB $AMZN $NFLX $GOOGL $IRBT $BABA $MDSO $DVMT $VEEV $NVDA $FOXF $MOMO $LOGM $Z $SHOP $MB $TRVG $WYNN $SQ $VRTX .....'),,,,,,,,,,,,,,,,
('2017-05-01 22:52:26', 'RT @GerberKawasaki: Haters be hating. Tesla up another nine and Netflix up another four. Shorts are dying. Watch them capitulate! $tsla $nfâ€_'),,,,,,,,,,,,,,,,
('2017-05-01 22:40:34', 'How Badly Will Netflix," Inc. Suffer From Last Week\'s ""Orange Is the New Black"" Hack? https://t.co/1EfaSDFj5S $NFLX https://t.co/LzcDTn3qsb')",,,,,,,,,,,,,,,
('2017-05-01 22:40:17', 'T3 Live Daily Recap - Budget Deal Makes Stock Markets Climb Higher\n\nhttps://t.co/r3avXIu4Q9\n\n$BAC $AAPL $GOOGL $AMZN $TSLA $NFLX $BABA $IBB'),,,,,,,,,,,,,,,,
('2017-05-01 22:36:03', '$NFLX:\n\nHow Badly Will Netflix, Inc. Suffer From Last Weekâ€™s â€œOrange Is the â€_:\n\nhttps://t.co/8bAxZGYtVR'),,,,,,,,,,,,,,,
('2017-05-01 22:29:30', 'Day#5 of #TradingDisciplineRehab got me some green. Closed winners $AMZN $NFLX $SPX $TWTR .. will post my open posiâ€_ https://t.co/AxxsVfvOne'),,,,,,,,,,,,,,,,
('2017-05-01 22:25:39', 'Interesting. Viewing habits, global Netflix availability arguably weakened hackersâ€™ leverage: https://t.co/LOJ925Xrc2 $NFLX #TV #OITNB'),,,,,,,,,,,,,,,
('2017-05-01 22:18:25'," ""@Inc @MindaZetlin Kids are blameless for their actions", so if a kid kills himself," it's the parents' fault. Deal with it. Stop blaming $NFLX"")",,,,,,,,,,,,,,
('2017-05-01 22:18:17', '$FB $AMZN $NFLX $GOOGL $AAPL:\n\nCramer: Disney, Apple and the fate of FANG:\n\nhttps://t.co/j3sB4WDsUT'),,,,,,,,,,,,,,,
('2017-05-01 21:49:48', 'RT @GerberKawasaki: Haters be hating. Tesla up another nine and Netflix up another four. Shorts are dying. Watch them capitulate! $tsla $nfâ€_'),,,,,,,,,,,,,,,,
('2017-05-01 21:47:06'," ""That 'Orange Is the New Black' Leak Was Never Going to Pay Off - WIRED $NFLX https://t.co/qJVe4kDe46"")",,,,,,,,,,,,,,,,
('2017-05-01 21:39:50', '$NFLX never hit overbought since hitting a strong buy from Nov https://t.co/F5HDI6X0bU'),,,,,,,,,,,,,,,,
('2017-05-01 21:36:58', 'TTG Themes of the day(below): $TWTR $MSFT $NFLX $AAPL $KORS $COH $MU $NVDA $COH $NWL $YUM $GIS $K $CAG $PANW $GLDâ€_ https://t.co/GIF21xchcM'),,,,,,,,,,,,,,,,
('2017-05-01 21:36:46', '$TWTR $FB $AAPL $TSLA $AMZN $NFLX please vote. I would like to know our world or what our society promotes. Thank yâ€_ https://t.co/JJlIkX5J52'),,,,,,,,,,,,,,,,
('2017-05-01 21:34:34', 'Why are stocks like $NFLX, $AMZN and $TSLA perfectly correlated as of late? _Ÿ_”'),,,,,,,,,,,,,,,
('2017-05-01 21:28:18'," ""@_RealNewman_ @nobullshytrader Not even fun anymore. We've now proven our thesis on this poser @nobullshytrader. Heâ€_ https://t.co/PhTl0jTELX"")",,,,,,,,,,,,,,,,
('2017-05-01 21:28:03', '$FB $GOOGL $NFLX:\n\nFCC Chair: Taking Page from Clinton-Era on Regulation:\n\nhttps://t.co/dAojx6ldhg'),,,,,,,,,,,,,,,,
('2017-05-01 21:23:25', 'We put @Super1NYC to the test live today and he bagged us a winner with $nflx short at high of day. Nice call. See you in the room'),,,,,,,,,,,,,,,,
('2017-05-01 21:21:29', 'RT @gomoneybadger: Itâ€™s 2017, and Blockbuster is still a thing. They just have around 8,989 fewer locations. https://t.co/ErzYulH7ru $NFLX'),,,,,,,,,,,,,,
('2017-05-01 21:19:43', 'RT @cvpayne: Juggernauts!\nUnstoppable Tech Stocks\n$FB\n$AAPL\n$AMZN\n$TSLA\n$GOOGL\n$NFLX https://t.co/dump9m0stB'),,,,,,,,,,,,,,,,
('2017-05-01 21:18:31', 'Are my eyes deceiving me or does $NFLX have a great technical rating? Take a look yourself on https://t.co/OAy3V4MduB #action #marketing'),,,,,,,,,,,,,,,,
('2017-05-01 21:08:06'," ""Shouldn't $nflx have made this list? https://t.co/5ZW4em1EOg"")",,,,,,,,,,,,,,,,
('2017-05-01 21:04:29', 'Netflix Inc Valuation - February 2017 $NFLX https://t.co/ZHoDQf1dp3'),,,,,,,,,,,,,,,,
('2017-05-01 21:03:55', 'Investing in Your 20s and 30s For Dummies by Eric Tyson: https://t.co/PJnFoGZHrY #investing #young $SPY $TSLA $NFLX $AAPL $AMD'),,,,,,,,,,,,,,,,
('2017-05-01 21:01:23', 'Somewhat Positive News Coverage Likely to Impact Netflix $NFLX Stock Price https://t.co/1q47wwxhXH'),,,,,,,,,,,,,,,,
('2017-05-01 20:53:28', 'RT @Kris_tin27: Tech party to record highs $QQQ $AAPL $TSLA $FB $AMZN $NFLX $GOOGL $PCLN $ADBE $SPY $SPX $BIDU    https://t.co/RCDhQ0cmzu'),,,,,,,,,,,,,,,,
('2017-05-01 20:51:49', 'Itâ€™s 2017, and Blockbuster is still a thing. They just have around 8,989 fewer locations. https://t.co/ErzYulH7ru $NFLX'),,,,,,,,,,,,,,
('2017-05-01 20:50:05', '$NFLX Unbelievable rally. The stock is just unstoppable.'),,,,,,,,,,,,,,,,
